source,target,type
brian_armstrong,AutismCapital,follow_back_within_seed
MichaelDell,NICKIMINAJ,follow_back_within_seed
MichaelDell,brian_armstrong,follow_back_within_seed
MichaelDell,nikitabier,follow_back_within_seed
MichaelDell,steipete,follow_back_within_seed
GuntherEagleman,bennyjohnson,follow_back_within_seed
GunRightsPrez,FmrRepMTG,follow_back_within_seed
GunRightsPrez,laurenboebert,follow_back_within_seed
GunRightsPrez,NEWSMAX,follow_back_within_seed
GunRightsPrez,mattgaetz,follow_back_within_seed
GunRightsPrez,AndrewKolvet,follow_back_within_seed
GunRightsPrez,TyCardon,follow_back_within_seed
TansuYegen,bitget,follow_back_within_seed
nickshirleyy,NICKIMINAJ,follow_back_within_seed
nickshirleyy,piersmorgan,follow_back_within_seed
nickshirleyy,FmrRepMTG,follow_back_within_seed
nickshirleyy,laurenboebert,follow_back_within_seed
nickshirleyy,bennyjohnson,follow_back_within_seed
nickshirleyy,kayleighmcenany,follow_back_within_seed
nickshirleyy,hodgetwins,follow_back_within_seed
nickshirleyy,TomFitton,follow_back_within_seed
nickshirleyy,KariLake,follow_back_within_seed
nickshirleyy,ksorbs,follow_back_within_seed
nickshirleyy,MichaelDell,follow_back_within_seed
nickshirleyy,nicksortor,follow_back_within_seed
nickshirleyy,AutismCapital,follow_back_within_seed
nickshirleyy,nikitabier,follow_back_within_seed
nicksortor,bennyjohnson,follow_back_within_seed
nicksortor,hodgetwins,follow_back_within_seed
nicksortor,TomFitton,follow_back_within_seed
nikitabier,mattgaetz,follow_back_within_seed
nikitabier,MichaelDell,follow_back_within_seed
nikitabier,steipete,follow_back_within_seed
MrsErikaKirk,NICKIMINAJ,follow_back_within_seed
MrsErikaKirk,AndrewKolvet,follow_back_within_seed
DataRepublican,Jim_Jordan,follow_back_within_seed
DataRepublican,bennyjohnson,follow_back_within_seed
DataRepublican,hodgetwins,follow_back_within_seed
DataRepublican,TomFitton,follow_back_within_seed
DataRepublican,atensnut,follow_back_within_seed
DataRepublican,ElectionWiz,follow_back_within_seed
DataRepublican,DarrenJBeattie,follow_back_within_seed
liz_churchill10,NICKIMINAJ,follow_back_within_seed
liz_churchill10,DonaldJTrumpJr,follow_back_within_seed
liz_churchill10,Jim_Jordan,follow_back_within_seed
liz_churchill10,bennyjohnson,follow_back_within_seed
liz_churchill10,NEWSMAX,follow_back_within_seed
liz_churchill10,hodgetwins,follow_back_within_seed
liz_churchill10,TomFitton,follow_back_within_seed
liz_churchill10,ksorbs,follow_back_within_seed
liz_churchill10,atensnut,follow_back_within_seed
liz_churchill10,nikitabier,follow_back_within_seed
RickyDoggin,Jim_Jordan,follow_back_within_seed
RickyDoggin,bennyjohnson,follow_back_within_seed
RickyDoggin,hodgetwins,follow_back_within_seed
RickyDoggin,TomFitton,follow_back_within_seed
RickyDoggin,nikitabier,follow_back_within_seed
SquawkCNBC,tedcruz,follow_back_within_seed
SquawkCNBC,okx,follow_back_within_seed
SquawkCNBC,brian_armstrong,follow_back_within_seed
MaryBowdenMD,bennyjohnson,follow_back_within_seed
RepLuna,NICKIMINAJ,follow_back_within_seed
RepLuna,DonaldJTrumpJr,follow_back_within_seed
RepLuna,dbongino,follow_back_within_seed
RepLuna,DeptofWar,follow_back_within_seed
RepLuna,Jim_Jordan,follow_back_within_seed
RepLuna,GovRonDeSantis,follow_back_within_seed
RepLuna,FmrRepMTG,follow_back_within_seed
RepLuna,laurenboebert,follow_back_within_seed
RepLuna,bennyjohnson,follow_back_within_seed
RepLuna,kayleighmcenany,follow_back_within_seed
RepLuna,mattgaetz,follow_back_within_seed
RepLuna,TomFitton,follow_back_within_seed
RepLuna,GuntherEagleman,follow_back_within_seed
RepLuna,SecKennedy,follow_back_within_seed
RepLuna,MrsErikaKirk,follow_back_within_seed
RepLuna,DataRepublican,follow_back_within_seed
ElectionWiz,Jim_Jordan,follow_back_within_seed
ElectionWiz,bennyjohnson,follow_back_within_seed
ElectionWiz,hodgetwins,follow_back_within_seed
ElectionWiz,TomFitton,follow_back_within_seed
ElectionWiz,brian_armstrong,follow_back_within_seed
JakeSherman,laurenboebert,follow_back_within_seed
JakeSherman,MrsErikaKirk,follow_back_within_seed
JakeSherman,RepLuna,follow_back_within_seed
TPostMillennial,NICKIMINAJ,follow_back_within_seed
TPostMillennial,piersmorgan,follow_back_within_seed
TPostMillennial,tedcruz,follow_back_within_seed
TPostMillennial,Jim_Jordan,follow_back_within_seed
TPostMillennial,bennyjohnson,follow_back_within_seed
TPostMillennial,NEWSMAX,follow_back_within_seed
TPostMillennial,hodgetwins,follow_back_within_seed
TPostMillennial,TomFitton,follow_back_within_seed
TPostMillennial,ksorbs,follow_back_within_seed
TPostMillennial,atensnut,follow_back_within_seed
TPostMillennial,nickshirleyy,follow_back_within_seed
TPostMillennial,MrsErikaKirk,follow_back_within_seed
GRDecter,brian_armstrong,follow_back_within_seed
camhigby,NEWSMAX,follow_back_within_seed
camhigby,TomFitton,follow_back_within_seed
camhigby,atensnut,follow_back_within_seed
camhigby,nikitabier,follow_back_within_seed
camhigby,AndrewKolvet,follow_back_within_seed
camhigby,Kristinawong,follow_back_within_seed
rookisaacman,DonaldJTrumpJr,follow_back_within_seed
rookisaacman,dbongino,follow_back_within_seed
rookisaacman,tedcruz,follow_back_within_seed
rookisaacman,bennyjohnson,follow_back_within_seed
rookisaacman,MattWallace888,follow_back_within_seed
